2624,home.ne.jp,Error: getaddrinfo ENOENT
2637,tbs.co.jp,Error: getaddrinfo ENOENT
2659,itrack.it,403
2667,james520.com,Error: getaddrinfo ENOENT
2669,mediashifting.com,Error: getaddrinfo ENOENT
2460,dedecms.com,Error: ETIMEDOUT
2684,markafoni.com,NO BODY
2690,upenn.edu,Error: getaddrinfo ENOENT
2702,geocities.co.jp,Error: getaddrinfo ENOENT
2712,pr56789.com,Error: getaddrinfo ENOENT
2731,banesconline.com,Error: getaddrinfo ENOENT
2755,torrentcrazy.com,NO BODY
2766,searchina.ne.jp,400
2785,liutilities.com,Error: getaddrinfo ENOENT
2790,taobaocdn.com,Error: getaddrinfo ENOENT
2798,trendyol.com,500
2593,gongchang.com,Error: ETIMEDOUT
2804,zenfs.com,Error: getaddrinfo ENOENT
2823,xtltt.com,Error: getaddrinfo ENOENT
2829,mizuhobank.co.jp,Error: getaddrinfo ENOENT
2628,sootoo.com,Error: ETIMEDOUT
2881,banquepopulaire.fr,Error: getaddrinfo ENOENT
2890,bancomercantil.com,Error: getaddrinfo ENOENT
2891,love-more.net,Error: getaddrinfo ENOENT
2947,onlinecreditcenter6.com,Error: getaddrinfo ENOENT
2988,rikunabi.com,Error: getaddrinfo ENOENT
3010,textsrv.com,NO BODY
3033,fujitv.co.jp,Error: getaddrinfo ENOENT
3090,nta.go.jp,Error: getaddrinfo ENOENT
2852,jal.co.jp,Error: ETIMEDOUT
3112,51yes.com,400
3125,news-postseven.com,Error: getaddrinfo ENOENT
3140,gob.es,Error: getaddrinfo ENOENT
3145,assets.tumblr.com,403
3166,enlnks.com,NO BODY
3226,lenovo.com.cn,Error: connect ECONNREFUSED
3249,api.ning.com,404
3273,almubasher.com.sa,Error: getaddrinfo ENOENT
3282,taiwanlottery.com.tw,Error: getaddrinfo ENOENT
3049,hackforums.net,Error: ETIMEDOUT
3050,jumei.com,Error: ETIMEDOUT
3292,feedproxy.google.com/~r,400
3304,pagesperso-orange.fr,Error: getaddrinfo ENOENT
3316,smbc.co.jp,Error: getaddrinfo ENOENT
3332,1e100.net,Error: getaddrinfo ENOENT
3319,bloomingdales.com,Error: Exceeded maxRedirects. Probably stuck in a redirect loop.
3338,elog-ch.com,Error: getaddrinfo ENOENT
3344,imagehost123.com,Error: getaddrinfo ENOENT
3365,tv-asahi.co.jp,Error: getaddrinfo ENOENT
3373,104.com.tw,Error: getaddrinfo ENOENT
3367,p5w.net,Error: getaddrinfo ENOENT
3169,tvmao.com,Error: ETIMEDOUT
3396,miibeian.gov.cn,Error: getaddrinfo ENOENT
3403,95559.com.cn,Error: getaddrinfo ENOENT
3409,gelocal.it,Error: getaddrinfo ENOENT
3412,halifax-online.co.uk,Error: getaddrinfo ENOENT
3422,ntv.co.jp,Error: getaddrinfo ENOENT
3431,i-part.com.tw,Error: getaddrinfo ENOENT
3286,weloveshopping.com,Error: ETIMEDOUT
3441,bankcomm.com,Error: getaddrinfo ENOENT
3456,sport-fm.gr,Error: getaddrinfo ENOENT
3484,library.nu,Error: connect ECONNREFUSED
3369,jjwxc.net,Error: ETIMEDOUT
3388,70e.com,Error: ETIMEDOUT
3432,b9dm.com,Error: ETIMEDOUT
3449,irib.ir,Error: ETIMEDOUT
3478,jmw.com.cn,Error: ETIMEDOUT
3551,benesse.ne.jp,Error: getaddrinfo ENOENT
3573,28tui.com,Error: getaddrinfo ENOENT
3546,momoshop.com.tw,Error: ETIMEDOUT
3556,wawa-mania.ws,Error: ETIMEDOUT
3559,dawn.com,Error: ETIMEDOUT
3662,gruposantander.es,Error: getaddrinfo ENOENT
3661,rus.ec,404
3671,mlxchange.com,Error: getaddrinfo ENOENT
3685,p-world.co.jp,Error: getaddrinfo ENOENT
3697,secureinternetbank.com,Error: getaddrinfo ENOENT
3718,jb51.net,Error: socket hang up
3795,qpic.cn,400
3601,pornper.com,Error: ETIMEDOUT
3822,mhlw.go.jp,Error: getaddrinfo ENOENT
3626,mako.co.il,Error: ETIMEDOUT
3850,eye.rs,Error: getaddrinfo ENOENT
3657,inc.gs,Error: ETIMEDOUT
3872,tracking-technology.com,NO BODY
3931,gardenweb.com,NO BODY
3942,nikkei.co.jp,Error: getaddrinfo ENOENT
3971,dy2018.com,Error: getaddrinfo ENOENT
3758,dtiserv2.com,Error: ETIMEDOUT
3981,4gamer.net,Error: getaddrinfo ENOENT
4006,tu.tv,400
4012,cs.com.cn,Error: getaddrinfo ENOENT
4018,state.nj.us,Error: getaddrinfo ENOENT
4033,7netshopping.jp,Error: getaddrinfo ENOENT
3818,ucar.cn,Error: ETIMEDOUT
4067,dytt8.net,Error: getaddrinfo ENOENT
3985,windowsphone.com,Error: Exceeded maxRedirects. Probably stuck in a redirect loop.
4080,etsystatic.com,Error: getaddrinfo ENOENT
4088,serving-sys.com,Error: getaddrinfo ENOENT
4110,almasry-alyoum.com,503
4113,japannetbank.co.jp,Error: getaddrinfo ENOENT
4144,jreast.co.jp,Error: getaddrinfo ENOENT
3927,7c.com,Error: ETIMEDOUT
3938,fannation.com,Error: ETIMEDOUT
3976,shuangtv.net,Error: ETIMEDOUT
4204,dleasy.net,404
4014,regiedepub.com,Error: ETIMEDOUT
4241,allkpop.com,400
4260,jra.go.jp,Error: getaddrinfo ENOENT
4347,tokyo-porn-tube.com,Error: connect EHOSTUNREACH
4355,army.mil,Error: getaddrinfo ENOENT
4370,tuporno.tv,400
4380,xiyou55.com,Error: getaddrinfo ENOENT
4164,chinamobile.com,Error: ETIMEDOUT
4395,whlongda.com,Error: getaddrinfo ENOENT
4404,yangtse.com,403
4415,iranvij.ir,Error: Parse Error
4413,payamsara.com,404
4201,dv37.com,Error: ETIMEDOUT
4429,sbisec.co.jp,Error: getaddrinfo ENOENT
4434,sagawa-exp.co.jp,Error: getaddrinfo ENOENT
4431,sat.gob.mx,503
4215,ffdy.cc,Error: ETIMEDOUT
4437,adhai.com,Error: getaddrinfo ENOENT
4474,banesco.com,Error: getaddrinfo ENOENT
4242,downparadise.ws,Error: ETIMEDOUT
4246,e23.cn,Error: ETIMEDOUT
4469,hjenglish.com,404
4490,tuttosport.com,Error: getaddrinfo ENOENT
4271,xs8.cn,Error: ETIMEDOUT
4493,weeklyprizeswinner.net,NO BODY
4298,1.1.1.1,Error: ETIMEDOUT
4530,aemet.es,Error: getaddrinfo ENOENT
4529,istockimg.com,404
4537,state.ny.us,Error: getaddrinfo ENOENT
4314,uploadking.com,Error: ETIMEDOUT
4562,vsnl.net.in,Error: getaddrinfo ENOENT
4417,e-travel.com,Error: ETIMEDOUT
4418,5617.com,Error: ETIMEDOUT
4639,ostkcdn.com,Error: getaddrinfo ENOENT
4465,rj.gov.br,Error: ETIMEDOUT
4679,adnxs.com,Error: getaddrinfo ENOENT
4680,dti.ne.jp,Error: getaddrinfo ENOENT
4701,rakuten-card.co.jp,Error: getaddrinfo ENOENT
4487,mixcloud.com,Error: ETIMEDOUT
4498,xdowns.com,Error: ETIMEDOUT
4505,lotour.com,Error: ETIMEDOUT
4507,oem.com.mx,Error: ETIMEDOUT
4513,dek-d.com,Error: ETIMEDOUT
4727,tv-tokyo.co.jp,Error: getaddrinfo ENOENT
4515,teenee.com,Error: ETIMEDOUT
4747,pimpandhost.com,400
4758,pmu.fr,Error: Exceeded maxRedirects. Probably stuck in a redirect loop.
4804,mlit.go.jp,Error: getaddrinfo ENOENT
4820,tiao8.info,Error: getaddrinfo ENOENT
4836,bancoestado.cl,Error: getaddrinfo ENOENT
4838,ilmessaggero.it,Error: getaddrinfo ENOENT
4841,moniker.com,Error: socket hang up
4854,stargames.at,Error: getaddrinfo ENOENT
4866,netdna-cdn.com,Error: getaddrinfo ENOENT
4885,admin.ch,Error: getaddrinfo ENOENT
4880,goldline.pro,Error: Exceeded maxRedirects. Probably stuck in a redirect loop.
4889,iranblog.com,Error: connect EHOSTUNREACH
4636,131.com,Error: ETIMEDOUT
4911,cloud-ips.com,Error: getaddrinfo ENOENT
4910,xhamster.com/user/video,404
4933,dolancer.com,Error: getaddrinfo ENOENT
4956,edgesuite.net,Error: getaddrinfo ENOENT
4699,atpanel.com,Error: ETIMEDOUT
5003,ad-plus.cn,403
5024,youwo123.com,Error: getaddrinfo ENOENT
5067,web-help-service.net,Error: getaddrinfo ENOENT
4894,okooo.com,Error: ETIMEDOUT
5154,ktxp.com,Error: getaddrinfo ENOENT
5175,ad1111.com,Error: connect ECONNREFUSED
4987,bandao.cn,Error: ETIMEDOUT
5192,customerdealstoday.com,NO BODY
4999,egou.com,Error: ETIMEDOUT
5212,traftur.com,Error: getaddrinfo ENOENT
5011,filebox.tv,Error: ETIMEDOUT
5025,kariyer.net,Error: ETIMEDOUT
5232,k12.ca.us,Error: getaddrinfo ENOENT
5041,online.sh.cn,Error: ETIMEDOUT
5044,irna.ir,Error: ETIMEDOUT
5242,3322.org,Error: getaddrinfo ENOENT
5233,wizards.com,500
5247,couponcabin.com,403
5068,topit.me,Error: ETIMEDOUT
5264,campaign-archive2.com,403
5279,3dcartstores.com,Error: getaddrinfo ENOENT
5289,gyyx.cn,Error: getaddrinfo ENOENT
5311,clickintercom.com,NO BODY
5338,chinapay.com,Error: getaddrinfo ENOENT
5343,utoronto.ca,Error: getaddrinfo ENOENT
5346,ytimg.com,Error: getaddrinfo ENOENT
5381,campaign-archive1.com,403
5199,wyunion.com,Error: ETIMEDOUT
5435,gofuckbiz.com,502
5442,union163.com,Error: getaddrinfo ENOENT
5378,geni.com,Error: socket hang up
5476,gad.de,Error: getaddrinfo ENOENT
5477,x0.com,Error: getaddrinfo ENOENT
5243,techtunes.com.bd,Error: ETIMEDOUT
5252,reprofinance.com,Error: ETIMEDOUT
5510,rakuten.com,Error: getaddrinfo ENOENT
5509,dualmarket.info,404
5512,hsbcbillpay.com,Error: connect ECONNREFUSED
5283,blinkweb.com,Error: ETIMEDOUT
5523,tim.it,Error: socket hang up
5300,askul.co.jp,Error: ETIMEDOUT
5545,fahrinfo-berlin.de,Error: getaddrinfo ENOENT
5319,okbuy.com,Error: ETIMEDOUT
5563,yellowpages.com.au,Error: socket hang up
5585,pagewash.com,Error: Parse Error
5382,hkgolden.com,Error: ETIMEDOUT
5483,realmadrid.com,Error: ETIMEDOUT
5744,thestudentroom.co.uk,Error: connect ECONNREFUSED
5776,8591.com.tw,404
5586,rajanews.com,Error: ETIMEDOUT
5587,liba.com,Error: ETIMEDOUT
5638,payseal.com,Error: ETIMEDOUT
5786,tsutaya.co.jp,Error: getaddrinfo ENOENT
5778,desidime.com,Error: socket hang up
5791,cgbchina.com.cn,Error: getaddrinfo ENOENT
5713,jotform.com,Error: ETIMEDOUT
5725,jandan.net,Error: ETIMEDOUT
5727,flashwing.net,Error: ETIMEDOUT
5750,neuf.fr,Error: ETIMEDOUT
5855,zap.com.br,Error: getaddrinfo ENOENT
5857,kepu.com.cn,Error: getaddrinfo ENOENT
5862,lswb.com.cn,Error: getaddrinfo ENOENT
5875,moapi.net,404
5784,exam8.com,Error: ETIMEDOUT
5896,nitrodownloads.net,Error: connect ECONNREFUSED
5906,nfdaily.cn,Error: getaddrinfo ENOENT
5912,blocked-website.com,400
5930,lolmake.com,400
5940,gohappy.com.tw,Error: getaddrinfo ENOENT
5960,meetgee.com,Error: getaddrinfo ENOENT
5962,pageinsider.com,Error: getaddrinfo ENOENT
5814,roshd.ir,Error: ETIMEDOUT
5967,personal.com.ar,Error: socket hang up
5974,lankapivithuru.info,500
5978,smbc-card.com,Error: getaddrinfo ENOENT
5840,ebrun.com,Error: ETIMEDOUT
6004,cam.ac.uk,Error: getaddrinfo ENOENT
6001,gtimg.com,Error: getaddrinfo ENOENT
5858,hibapress.com,Error: ETIMEDOUT
6007,fda.gov,400
5881,harrenmedianetwork.com,Error: ETIMEDOUT
6044,honda.co.jp,Error: getaddrinfo ENOENT
6043,chinaw3.com,404
6055,yahoofs.jp,Error: getaddrinfo ENOENT
5918,flalottery.com,Error: ETIMEDOUT
6097,carros.com.br,Error: getaddrinfo ENOENT
6120,stagram.com,Error: getaddrinfo ENOENT
6227,santandernet.com.br,Error: getaddrinfo ENOENT
6090,6665.com,Error: ETIMEDOUT
6106,dt.co.kr,Error: ETIMEDOUT
6139,uploadhere.com,Error: ETIMEDOUT
6305,kangca.com,Error: getaddrinfo ENOENT
6189,redbaby.com.cn,Error: ETIMEDOUT
6345,nocookie.net,Error: getaddrinfo ENOENT
6346,airtelworld.com,Error: getaddrinfo ENOENT
6213,currys.co.uk,Error: ETIMEDOUT
6238,hebnews.cn,Error: ETIMEDOUT
6244,cum.com,Error: ETIMEDOUT
6247,keio.ac.jp,Error: ETIMEDOUT
6385,nedsecure.co.za,Error: getaddrinfo ENOENT
6389,provincial.com,Error: getaddrinfo ENOENT
6263,downloadweb.org,Error: ETIMEDOUT
6281,5giay.vn,Error: ETIMEDOUT
6418,naftemporiki.gr,Error: getaddrinfo ENOENT
6312,1.254.254.254,Error: ETIMEDOUT
6431,bancochile.cl,Error: getaddrinfo ENOENT
6355,creattica.com,Error: Exceeded maxRedirects. Probably stuck in a redirect loop.
6445,trackfox2.com,NO BODY
6448,gov.on.ca,Error: getaddrinfo ENOENT
6329,seneweb.com,Error: ETIMEDOUT
6456,mylovewebs.cn,Error: getaddrinfo ENOENT
6341,renmaiku.com,Error: ETIMEDOUT
6342,shengyidi.com,Error: ETIMEDOUT
6471,corporate-ir.net,Error: getaddrinfo ENOENT
6353,app111.com,Error: ETIMEDOUT
6361,sharekhan.com,Error: ETIMEDOUT
6523,topoyo.com,Error: getaddrinfo ENOENT
6384,210.71.254.240,Error: ETIMEDOUT
6552,saisoncard.co.jp,Error: getaddrinfo ENOENT
6559,calciomercato.com,Error: getaddrinfo ENOENT
6575,xt918.com,Error: getaddrinfo ENOENT
6611,johnnys-net.jp,Error: getaddrinfo ENOENT
6614,shejis.com,Error: getaddrinfo ENOENT
6433,sbc.com,Error: ETIMEDOUT
6660,go2jump.org,NO BODY
6676,piccsy.com,503
6674,263.net,Error: connect ECONNREFUSED
6737,hdouga.com,Error: getaddrinfo ENOENT
6765,pcpp.com.cn,Error: getaddrinfo ENOENT
6812,syd.com.cn,400
6850,u-tokyo.ac.jp,Error: getaddrinfo ENOENT
6852,usp.br,Error: getaddrinfo ENOENT
6859,bestcoolmobile.com,404
6876,its-mo.com,Error: getaddrinfo ENOENT
6904,trafficgate.net,Error: getaddrinfo ENOENT
6908,scbeasy.com,Error: getaddrinfo ENOENT
6732,nacion.com,Error: ETIMEDOUT
6744,mafengwo.cn,Error: ETIMEDOUT
6918,qzone.com,Error: connect ECONNREFUSED
6786,wishlala.com,Error: Exceeded maxRedirects. Probably stuck in a redirect loop.
6934,dajiubao.com,Error: getaddrinfo ENOENT
6941,y2126.com,Error: getaddrinfo ENOENT
6961,carrefour.com.br,NO BODY
6797,xijie.com,Error: ETIMEDOUT
6985,rackcdn.com,Error: getaddrinfo ENOENT
6815,city8.com,Error: ETIMEDOUT
6989,shoptime.com.br,Error: Parse Error
7001,leggo.it,Error: getaddrinfo ENOENT
7002,toranoana.jp,Error: getaddrinfo ENOENT
7009,kko-appli.com,NO BODY
6928,nyc.ny.us,Error: ETIMEDOUT
7101,navy.mil,Error: getaddrinfo ENOENT
7104,grupobancolombia.com,Error: getaddrinfo ENOENT
7108,inps.it,Error: getaddrinfo ENOENT
7120,weeklythealthcentral.info,NO BODY
7123,gameduell.de,400
7115,bankaustria.at,Error: socket hang up
7149,edu-chn.com,404
7159,jrtj.com,Error: getaddrinfo ENOENT
7179,nii.ac.jp,Error: getaddrinfo ENOENT
7181,xiaochuncnjp.com,Error: getaddrinfo ENOENT
7190,2mdn.net,Error: getaddrinfo ENOENT
7198,vto.tv,403
7197,smgbb.cn,Error: getaddrinfo ENOENT
7217,dlinksearch.com,Error: getaddrinfo ENOENT
7076,zyue.com,Error: ETIMEDOUT
7250,bidsystem.com,Error: socket hang up
7109,mylifetime.com,Error: ETIMEDOUT
7119,taosf.com,Error: ETIMEDOUT
7125,london2012.org,Error: ETIMEDOUT
7162,huzhou.gov.cn,Error: ETIMEDOUT
7165,yougou.com,Error: ETIMEDOUT
7295,wa66.com,400
7323,viabcp.com,Error: getaddrinfo ENOENT
7338,akamai.net,Error: getaddrinfo ENOENT
7343,banvenez.com,Error: getaddrinfo ENOENT
7352,smn.gov.ar,Error: getaddrinfo ENOENT
7188,jamejamonline.ir,Error: ETIMEDOUT
7196,hongxiu.com,Error: ETIMEDOUT
7362,chunichi.co.jp,Error: getaddrinfo ENOENT
7225,4downloads.ir,Error: ETIMEDOUT
7365,dapenti.com,Error: socket hang up
7373,miitbeian.gov.cn,Error: getaddrinfo ENOENT
7390,snsfun.com,Error: getaddrinfo ENOENT
7281,iweihai.cn,Error: ETIMEDOUT
7414,cebbank.com,Error: getaddrinfo ENOENT
7310,hangseng.com,Error: ETIMEDOUT
7428,pvrcinemas.com,Error: getaddrinfo ENOENT
7437,91url.com,Error: getaddrinfo ENOENT
7413,httptrack.com,NO BODY
7318,nat.gov.tw,Error: ETIMEDOUT
7334,top-channel.tv,Error: ETIMEDOUT
7467,hi-ho.ne.jp,Error: connect ECONNREFUSED
7354,bokecc.com,Error: ETIMEDOUT
7478,downloadatoz.com,Error: getaddrinfo ENOENT
7479,ecwid.com,400
7487,filesend.to,Error: getaddrinfo ENOENT
7494,2chan.net,Error: getaddrinfo ENOENT
7497,kym-cdn.com,500
7372,offcn.com,Error: ETIMEDOUT
7517,ethnos.gr,Error: getaddrinfo ENOENT
7523,i-like-movie.com,Error: getaddrinfo ENOENT
7526,jfdaily.com,Error: getaddrinfo ENOENT
7547,onlinebank.com,Error: connect ECONNREFUSED
7387,dyqqq.com,Error: ETIMEDOUT
7529,x007.org,Error: getaddrinfo ENOENT
7556,123direct.info,403
7440,24quan.com,Error: ETIMEDOUT
7591,bsi.ir,Error: getaddrinfo ENOENT
7603,mature-beauty.com,403
7626,cheggit.net,400
7504,lintas.me,Error: ETIMEDOUT
7512,9495.com,Error: ETIMEDOUT
7564,fr-online.de,504
7681,infonavit.org.mx,Error: getaddrinfo ENOENT
7543,hsbc.co.in,Error: ETIMEDOUT
7557,67.com,Error: ETIMEDOUT
7566,larepublica.pe,Error: ETIMEDOUT
7577,ycwb.com,Error: ETIMEDOUT
7699,amazonwebservices.com,Error: getaddrinfo ENOENT
7702,arenabg.com,400
7721,facebook.net,Error: getaddrinfo ENOENT
7635,lafaso.com,Error: ETIMEDOUT
7737,herokuapp.com,Error: getaddrinfo ENOENT
7658,yxdown.com,Error: ETIMEDOUT
7759,2kk.cc,404
7772,jcb.co.jp,Error: getaddrinfo ENOENT
7829,centrum.sk,400
7834,giftredirect.com,NO BODY
7838,anitube.co,403
7888,tatatele.in,400
7919,uoc.edu,Error: getaddrinfo ENOENT
7870,zhcsh.com,Error: ETIMEDOUT
7882,sankeibiz.jp,Error: ETIMEDOUT
7889,renrenzhe.com,Error: ETIMEDOUT
7897,ankang06.org,Error: ETIMEDOUT
7904,110.com,Error: ETIMEDOUT
7991,tea-nifty.com,Error: getaddrinfo ENOENT
7908,kusila.com,Error: ETIMEDOUT
7957,tadawul.com.sa,Error: ETIMEDOUT
7982,singtaonet.com,Error: ETIMEDOUT
8026,typepad.jp,503
8040,mypearson.com,Error: getaddrinfo ENOENT
7999,hftogo.com,Error: ETIMEDOUT
8097,navitime.co.jp,Error: getaddrinfo ENOENT
8110,fastwebnet.it,Error: getaddrinfo ENOENT
8125,stratoserver.net,Error: getaddrinfo ENOENT
8161,teamtalk.com,Error: getaddrinfo ENOENT
8170,timesonline.co.uk,Error: socket hang up
